CommitID,Commit Message
d4b7225bd14109d62e9459d34464a277f336a406,"Implemented between in LuceneSerializer. Fixed phrase queries (like query ""foo bar"" is transformed to ""+*foo* +*bar*"", this is as close as I could get result-wise). Improved LuceneSerialize encapsulation by splitting into methods. Updated tests in SimpleTest."
d4be5559cd45788e0eb385915fbcd7004a3a6e4e,Inline method for decoupling. Not used anywhere else yet.
d4c7c838e875636c2deb44c5b3e670b21e1ee00b,JCLOUDS-458: Added Blobstore Abstraction
d4f38e228cf0cfacfb41803da641adf1e16df9ab,Small changes around composition over inheritance.
d51fe33424e522a0eabbbc9e4dd93975942262c3,=+image Sharing !Fix anchor size bug with zoom
d542a0c3fd74430fbc0335215dc1fdbbc868ee77,=+ Renamed length to size on list contract
d5471d4bdce3d7e87b05efd747a9979110d66d18,=-test case improved -some refactoring for MarkupInheritanceExample
d563eb6478b6237765b24bd36ef2257cddc8f608,[PLAT-2500] Dynamic composition of market data providers
d574756fa69b71bab9e3f456f2c4d78ef27312b0,* make size cachable * set size-cache to false * add tests with caching size
d5754d910112aed4ce482cffd04892683c7029db,"CLOUDSTACK-6740: Direct agent command throttling improvements List of changes: 1. Created a separate thread pool for handling cron and ping tasks. The size of the pool is based on direct.agent.pool.size. The existing direct agent pool will run all commands other than cron and ping. 2. For normal tasks (generated as part of user/admin API calls), if throttle limit is reached then tasks get queued up for subsequent execution once threads are available. 3. For cron and ping tasks (internally generated by MS like ping, VM sync etc.), if throttle limit is reached then these gets rejected. Since these are internally generated these can be rejected without any issues."
d5840c64711992eabcafd6de2707b42601407671,Class side inheritance by explicitly copying inherited members. ------------- Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=69661887
d5910ac0e6f45dae74a589f863fb584160559041,First version of inheritance in translations classes generated
d5a13ad3e517746217cb8d62b97fed8b420ccc02,"Modified the ""event"" abstraction. There are now three pre-defined types of events: domain events, application events and system events. Event listeners deal with all three, aggregates only with domain events."
d5ca2f607863b5b74d3cc0faa0747d55fba79958,major refactor of nearly all plugins. inheritance broken out and replaced with composition. NAryOperation is no longer a plugin but just a helper class.
d5d28e8e7da87b8c02de5e8d3a40a34e99b7dcbe,"Tune the heuristic that stops optimization loops based on a size threshold, so it can fire more often. Speeds up optimized builds up to 11%, with code size increase up to 0.14%."
d5f883aa0eba64b297efc1d444bd5a32f977ba17,Set localWorkSize to provided work size from opencl Added stats output warmup period
d606f8e58a809b42e1f6483fd4bb5b246d2d7142,worked on mssql dialect refactored Template usage in SerializerBase added inheritance tests
d647c9b7d5a8aa739e46a92b342c76037cc81b09,refactored html element hierarchy and make some abstraction
d66232961f0e5de058a7c443153f37b2a79986c5,"- Fixed issue 549   https://jersey.dev.java.net/issues/show_bug.cgi?id=549   Implicit HEAD method support was not re-using any resource method-specific   filters on the GET method from which the HEAD method was derived from. - Fixed issue 547   https://jersey.dev.java.net/issues/show_bug.cgi?id=547   The GZIPContentEncodingFilter works correctly with the Client API and   HttpURLConnection when a request entity is sent for which the size is known   in advance, for example a File or byte[]. - Fixed issue 506   https://jersey.dev.java.net/issues/show_bug.cgi?id=506   Fixed regression. Servlet url patterns of the form         <url-pattern>*.xxx</url-pattern>   now function as was the case for Jersey 1.0.3.1."
d66fbbab21152012ccb048fd747c0e0ab4c52891,"[#2212] ""code size too large"" in generated SchemaImpl, when the number of tables exceeds 15k - Regenerated H2 schema"
d6990b1b390abce005764a1a71bceed540eff097,"created array class object on heap has 4 bytes for class location, 4 bytes for size (if it is an array) and then 5 bytes for each field each value on stack / heap has 5 bytes, 4 bytes are for integer, last byte is to identify pointer (1) or int (0)"
d6999bbd989e0bb64579e0ed195d7042470c6c07,Issue #1728 Request Queue Size via REST
d6a85f6ee0b8e94604f0ed3065165167a4b5ad7b,Add javadoc to Torpedo and decoupling functions methods from Torpedo
d6c79c0f626afd12506b6a5a672cdec84683c3ca,"Some test edits for release notes, but especially experimenting with MaxComputerTest: can MaxCore be written in terms of the Computer abstraction?"
d6eeca8ca0a34bdad279368e793f227612e47f59,Began initial 'composition over inheritance' support for configuration.  None of the additions are used in existing code yet - they are there as placeholders only at the moment to be used later when refactoring existing components (e.g. IniWebConfiguration)
d6f02a7e000c6804017b69da037ff8417764e712,Set the size for Icons.Loader ImageLayer's.
d6ffd62e3b9d0edea773699086221aee213ad50b,bobo-contrib:  Allow for a max Index Size on geo only index
d7011a9dcc7050d7eaaffcfb78b308a07ff4bdfe,HBASE-11527 Cluster free memory limit check should consider L2 block cache size also when L2 cache is onheap. (Anoop)
d71b439981b850a2b01ffd371724da47760ab322,"Changed the instance Size to support floating-point type of # of cores (ex, 6.5 cores). Propogated the change to template builder and related ComputeService usages."
d71c1d762f09ae0f3978de8d78bbeafa338066ac,"SAK-8884 Added created-by, creation-time, modified-by, modification-time, access-url, size and mime-type to revise-properties dialog. Added subheads in properties template. Added mimetype audio/mpg to image service.  "
d744465a04901e7e3697bcebdd510053a6171a94,Track AST size in PerformanceTracker.
d76d31aa19610d587898948fdc934870ab22494a,Changed names from VLAN to Encapsulation
d78b6f68a0eb0f47978151188ab3f2e3ea3d50bf,"pass through mapping, clean ups, size calculation"
d7b642db063cf8d9d64d06a1ea402a7aecbbe994,reworking injection point composition
d7c9210cc896cb8d62e01883885d66841ca7dfe0,added SQL expression handling methids as simple sql strings are not good enough when using inheritance.
d7cbdf5fbc6d5826484c1831683d35f47a4da6e6,135: Add functionality to filter out variants that are incompatible with inheritance 
d7d93dc374ba95a5b985076d737273457590a182,TEIID-500 adding support for insert into a virtual table with a query expression.  this implementation should be simplified to use make insert planning rather than select into as the dominant abstraction.
d8253a369fc54b62c7e57e7c2db89766ac79be23,SONAR-6017 Add query and page size fields to issues tags search (for manual selection)
d84fa0ddca5f7a4961e84c312fc7924aa58bef56,Convert to a fixed size FIFO cache to avoid potential DDOS situations when running in a common infrastructure.
d8551f60d7036def01b8688c0b964c9cce0e8b23,Refactor SVD decomposition results
d86c96740b02cb7651991984d6a3b4d80f7fbb2b,Remove User/Item abstractions. Preference values are now floats. Lots of API changes to reflect and rationalize these changes. Replace Preference[] with PreferenceArray implementations for memory efficiency.
d86fb3f98bd2825af2bfa783034a8a374394d3b0,ISPN-2018 Provide a per-type buffer size predictor
d876beffbe58c6dba1cfba4ee2403d943ccb27ba,pushing these methods up in the inheritance hierarchy to make logs accessible for all Computer derived classes.
d8b17208de1fc29b32d903d487c534338885dd38,core: CommonVmPoolCommandTestAbstract size mocking
d8c2d655d2a79c6e5be94654446b2b102af8491e,jcache Max size test
d8e441aed6163dbfc490e66f47a8b4786877ae1e,RosterGroup abstraction. Better group handling: roster group events
d91623b7e3fe0bcf379860b2e120f2ca52ae08b4,ROO-3831 Fixed composition relationship handle
d98ac815fd842bd4664f3240f5340e9444e48fb4,Reduced complexity in MazeGen. Added documentation in MazeGen.
d98ba71a847bbdfdb0a35307bb484102b8f089a7,Conslidated inheritance checking
d997c57f2c0f3478003924e1af7aae31f7d80cd2,Bug 137315 - [Dialogs] Doubleclickable area to restore dialog size is often very small
d9b7d1b2e0450bcf6be0be979ee7468c710a1a4a,RTFACT-1544 - DB size growth when unique snapshots enabled Trying XPath query and threshold did not work :(
d9bf206aa9d836ecd0eff382b37468a1e6a479be,Add min segments size for locations
d9c3dcf32e462e2da208b7ef24b3298e6826a0a6,fixes #4568. Nearcache eviction will run again if cache size is not below under max size in first run.
da503a54c360e8206cd655500d11aa375dd4c5b9,SONARPHP-613 Improve ClassCouplingCheck
da7478d9d534eefd979404417d0dbb9e7fd84a36,"Eliminated AbstractConnection by inlining it into TransportConnection.  The synchronization complexity between the two was making my head spin.  Now that they are consolidated, we can try to simply them a little more."
da83c647ab008339c5e010c47dc431703609ab74,expose maximum 1st level cache size in ImageLoader
da88e19c8e229d15a1232a79c562119bbd753ea5,CAY-741 Indexing entities with inheritance across datamaps
daad13828752fcc9a3ccbaf0505b1b1aaa9a419e,Trac #99: Use new interface ILinkable as abstraction for items that can be linked to.
dac2c6820e9231f4afeb743f8fba943d04ff2a30,"cleaned up the Analytics Tab, steps are now in their own external files, instead of internal classes; better decomposition"
dacdc2f16f11b7bcb49f284adbba4ac818fab704,Fixed bug on change file size reported by Anton.
dad31c094c983ae00d474765ca774705ea12851f,Refactored SingularValueDecomposition to match up with the rest of the package.
dad964254ab39407b369f66c4afd53fdef9022c5,tweaking abstractions and the API surface
dadd0f57eeedb463fac4a9663e7c49bac236596a,"revised cache abstraction - removed AbstractDelegatingCache (a cache is not a map, no need to offer a template) + renamed ConcurrentCache to ConcurrentCacheMap"
daeb6852894c6075d1a1f987a91742bc75777b13,"Instead of computing explicit inverse, use a ""solver"" pattern. It's mathematically equivalent but may be faster and more accurate in the context of a QR decomposition."
dafa76455e6e773419072a4dc8fb26797f02a717,"The total number of users in a group counts users that are in several subgroups only once. This count is now centralized into one method Admin#getAllSubUsersNumber(groupId) that invokes the GroupManager#groupManager.getTotalUserCountInGroup(domainId, groupId) method when the groupId is specified (otherwise it invokes the UserManager#getUserNumber(domainDriverManager) method). In the case only some users whose the account isn't in a given state must be taken into account, the method Admin#searchUsers(UserDetailsSearchCriteria) should be used instead. The groups that are returned by Admin#searchGroups(GroupsSearchCriteria) take already into account of this contrain for the total users number. In the other side, the number of direct users in a group is directly computed from the size of the users in the group (the users are set by GroupManager when returning one or more groups groupId), there is no need to expose anymore methods to set this number of users; the call is now performed by invoking directly Group#getNbUsers()."
db09f3ede7d07287ccd6a704754805114f3d47f6,Make materialized collections use the size of the materialized file in determining how many reducers to use
db159def38e4dd7a28ec408341fc9580816679da,Cache value size slightly faster on many core machines
db1d3d5d4c410b672c3559d58cbdab97206663df,"Refactored configuration system to support a new WindupConfigurationLoader abstraction. This allows extensions to provide their own WindupConfigurationLoader. Currently there are two of these, JavaWindupConfigurationProviderLoader and GroovyWindupConfigurationProviderLoader."
db215cd02e9372542a6640a1a1a4506363fbc0f1,XWIKI-5171: Problem resizing images in wysiwyg mode only with IE7 * Apply image changes directly on the edited image. * Select the edited image with priority over the previous selected image in the image selector wizard step. * Remove styles associated with previous alignment when changing image alignment. * Change image size read priority: style attribute > width/height attribute > width/height property. * Add vertical-align CSS property to Style class.
db293703679f7a047f20d9c145a67e2da70bad7d,Bug 221087 - [ui] Size dialog seems to create a new plan
